#Network|Station|Location|Channel|Latitude|Longitude|Elevation|Depth|Azimuth|Dip|SensorDescription|Scale|ScaleFreq|ScaleUnits|SampleRate|StartTime|EndTime
GR|BEDT||EHE|52.9359|10.432478|76.0|0.0|90.0|0.0|LE-3D/liteMkIII/g=800|503461280.0|5.0|M/S|200.0|2016-12-23T00:00:00|2020-03-04T00:00:00
GR|BEDT||EHN|52.9359|10.432478|76.0|0.0|0.0|0.0|STS-2/g=1500|943989900.0|0.02|M/S|200.0|2016-11-04T00:00:00|2016-12-23T00:00:00
GR|BEDT||EHN|52.9359|10.432478|76.0|0.0|0.0|0.0|LE-3D/liteMkIII/g=800|503461280.0|5.0|M/S|200.0|2016-12-23T00:00:00|2020-03-04T00:00:00
GR|BEDT||EHZ|52.9359|10.432478|76.0|0.0|0.0|-90.0|STS-2/g=1500|943989900.0|0.02|M/S|200.0|2016-11-04T00:00:00|2016-12-23T00:00:00
GR|BEDT||EHZ|52.9359|10.432478|76.0|0.0|0.0|-90.0|LE-3D/liteMkIII/g=800|503461280.0|5.0|M/S|200.0|2016-12-23T00:00:00|2020-03-04T00:00:00
GR|BFO||BHE|48.3301|8.3296|638.0|0.0|90.0|0.0|STS2|598802400.0|1.0|m/s|20.0|1991-01-01T00:00:00|2011-10-19T00:00:00
GR|BFO||BHE|48.3301|8.3296|638.0|0.0|90.0|0.0|STS2|2516989700.0|1.0|m/s|20.0|2011-10-19T00:00:00|
GR|BFO||BHN|48.3301|8.3296|638.0|0.0|0.0|0.0|STS2|598802400.0|1.0|m/s|20.0|1991-01-01T00:00:00|2011-10-19T00:00:00
GR|BFO||BHN|48.3301|8.3296|638.0|0.0|0.0|0.0|STS2|2516989700.0|1.0|m/s|20.0|2011-10-19T00:00:00|
GR|BFO||BHZ|48.3301|8.3296|638.0|0.0|0.0|-90.0|STS2|598802400.0|1.0|m/s|20.0|1991-01-01T00:00:00|2011-10-19T00:00:00
GR|BFO||BHZ|48.3301|8.3296|638.0|0.0|0.0|-90.0|STS2|2516989700.0|1.0|m/s|20.0|2011-10-19T00:00:00|
GR|BFO||HHE|48.3301|8.3296|638.0|0.0|90.0|0.0|STS2|598802400.0|1.0|m/s|100.0|1991-01-01T00:00:00|2011-10-19T00:00:00
GR|BFO||HHE|48.3301|8.3296|638.0|0.0|90.0|0.0|STS2|2516989700.0|1.0|m/s|100.0|2011-10-19T00:00:00|
GR|BFO||HHN|48.3301|8.3296|638.0|0.0|0.0|0.0|STS2|598802400.0|1.0|m/s|100.0|1991-01-01T00:00:00|2011-10-19T00:00:00
GR|BFO||HHN|48.3301|8.3296|638.0|0.0|0.0|0.0|STS2|2516989700.0|1.0|m/s|100.0|2011-10-19T00:00:00|
GR|BFO||HHZ|48.3301|8.3296|638.0|0.0|0.0|-90.0|STS2|598802400.0|1.0|m/s|100.0|1991-01-01T00:00:00|2011-10-19T00:00:00
GR|BFO||HHZ|48.3301|8.3296|638.0|0.0|0.0|-90.0|STS2|2516989700.0|1.0|m/s|100.0|2011-10-19T00:00:00|
GR|BFO||LHE|48.3301|8.3296|638.0|0.0|90.0|0.0|STS2|598802400.0|1.0|m/s|1.0|1991-01-01T00:00:00|2011-10-19T00:00:00
GR|BFO||LHE|48.3301|8.3296|638.0|0.0|90.0|0.0|STS2|2516989700.0|1.0|m/s|1.0|2011-10-19T00:00:00|
GR|BFO||LHN|48.3301|8.3296|638.0|0.0|0.0|0.0|STS2|598802400.0|1.0|m/s|1.0|1991-01-01T00:00:00|2011-10-19T00:00:00
GR|BFO||LHN|48.3301|8.3296|638.0|0.0|0.0|0.0|STS2|2516989700.0|1.0|m/s|1.0|2011-10-19T00:00:00|
GR|BFO||LHZ|48.3301|8.3296|638.0|0.0|0.0|-90.0|STS2|598802400.0|1.0|m/s|1.0|1991-01-01T00:00:00|2011-10-19T00:00:00
GR|BFO||LHZ|48.3301|8.3296|638.0|0.0|0.0|-90.0|STS2|2516989700.0|1.0|m/s|1.0|2011-10-19T00:00:00|
GR|BFO|10|BDF|48.3311|8.3303|589.0|0.0|0.0|0.0|IFS3000/g=55800|93616776000.0|1.0|PA|20.0|2012-12-26T00:00:00|2013-04-04T00:00:00
GR|BFO|10|BDF|48.3311|8.3303|589.0|0.0|0.0|0.0|IFS3000/g=137000|1.37e+11|1.0|PA|20.0|2013-10-21T00:00:00|
GR|BKS1||EHE|52.99476|9.399817|60.0|0.0|90.0|0.0|LE-3D/5/g=400|251730640.0|5.0|M/S|200.0|2013-07-17T00:00:00|2015-07-29T00:00:00
GR|BKS1||EHN|52.99476|9.399817|60.0|0.0|0.0|0.0|LE-3D/5/g=400|251730640.0|5.0|M/S|200.0|2013-07-17T00:00:00|2015-07-29T00:00:00
GR|BKS1||EHZ|52.99476|9.399817|60.0|0.0|0.0|-90.0|LE-3D/5/g=400|251730640.0|5.0|M/S|200.0|2013-07-17T00:00:00|2015-07-29T00:00:00
GR|BKSB||BHE|52.99476|9.399817|60.0|0.0|90.0|0.0|SensorDummy/g=944019635|944019635.6|1.0|M/S|20.0|2013-07-17T00:00:00|2015-11-19T00:00:00
GR|BKSB||BHN|52.99476|9.399817|60.0|0.0|0.0|0.0|SensorDummy/g=944019635|944019635.6|1.0|M/S|20.0|2013-07-17T00:00:00|2015-11-19T00:00:00
GR|BKSB||BHZ|52.99476|9.399817|60.0|0.0|0.0|-90.0|SensorDummy/g=944019635|944019635.6|1.0|M/S|20.0|2013-07-17T00:00:00|2015-11-19T00:00:00
GR|BKSB||HHE|52.99476|9.399817|60.0|0.0|90.0|0.0|SensorDummy/g=944019635|944019635.6|1.0|M/S|100.0|2013-07-17T00:00:00|2015-11-19T00:00:00
GR|BKSB||HHN|52.99476|9.399817|60.0|0.0|0.0|0.0|SensorDummy/g=944019635|944019635.6|1.0|M/S|100.0|2013-07-17T00:00:00|2015-11-19T00:00:00
GR|BKSB||HHZ|52.99476|9.399817|60.0|0.0|0.0|-90.0|SensorDummy/g=944019635|944019635.6|1.0|M/S|100.0|2013-07-17T00:00:00|2015-11-19T00:00:00
GR|BKSB||LHE|52.99476|9.399817|60.0|0.0|90.0|0.0|SensorDummy/g=944019635|944019635.6|1.0|M/S|1.0|2013-07-17T00:00:00|2015-11-19T00:00:00
GR|BKSB||LHN|52.99476|9.399817|60.0|0.0|0.0|0.0|SensorDummy/g=944019635|944019635.6|1.0|M/S|1.0|2013-07-17T00:00:00|2015-11-19T00:00:00
GR|BKSB||LHZ|52.99476|9.399817|60.0|0.0|0.0|-90.0|SensorDummy/g=944019635|944019635.6|1.0|M/S|1.0|2013-07-17T00:00:00|2015-11-19T00:00:00
GR|BKSB||VHE|52.99476|9.399817|60.0|0.0|90.0|0.0|SensorDummy/g=944019635|944019635.6|1.0|M/S|0.1|2013-07-17T00:00:00|2015-11-19T00:00:00
GR|BKSB||VHN|52.99476|9.399817|60.0|0.0|0.0|0.0|SensorDummy/g=944019635|944019635.6|1.0|M/S|0.1|2013-07-17T00:00:00|2015-11-19T00:00:00
GR|BKSB||VHZ|52.99476|9.399817|60.0|0.0|0.0|-90.0|SensorDummy/g=944019635|944019635.6|1.0|M/S|0.1|2013-07-17T00:00:00|2015-11-19T00:00:00
GR|BRG||BHE|50.8733|13.9436|296.0|0.0|90.0|0.0|STS2|598802400.0|1.0|m/s|20.0|1993-02-01T00:00:00|2015-06-01T00:00:00
GR|BRG||BHE|50.8733|13.9436|296.0|0.0|90.0|0.0|STS-2/g=1500|2516580000.0|0.02|M/S|20.0|2015-06-01T00:00:00|
GR|BRG||BHN|50.8733|13.9436|296.0|0.0|0.0|0.0|STS2|598802400.0|1.0|m/s|20.0|1993-02-01T00:00:00|2015-06-01T00:00:00
GR|BRG||BHN|50.8733|13.9436|296.0|0.0|0.0|0.0|STS-2/g=1500|2516580000.0|0.02|M/S|20.0|2015-06-01T00:00:00|
GR|BRG||BHZ|50.8733|13.9436|296.0|0.0|0.0|-90.0|STS2|598802400.0|1.0|m/s|20.0|1993-02-01T00:00:00|2015-06-01T00:00:00
GR|BRG||BHZ|50.8733|13.9436|296.0|0.0|0.0|-90.0|STS-2/g=1500|2516580000.0|0.02|M/S|20.0|2015-06-01T00:00:00|
GR|BRG||HHE|50.8733|13.9436|296.0|0.0|90.0|0.0|STS2|598802400.0|1.0|m/s|100.0|1993-02-01T00:00:00|2015-06-01T00:00:00
GR|BRG||HHE|50.8733|13.9436|296.0|0.0|90.0|0.0|STS-2/g=1500|2516580000.0|0.02|M/S|100.0|2015-06-01T00:00:00|
GR|BRG||HHN|50.8733|13.9436|296.0|0.0|0.0|0.0|STS2|598802400.0|1.0|m/s|100.0|1993-02-01T00:00:00|2015-06-01T00:00:00
GR|BRG||HHN|50.8733|13.9436|296.0|0.0|0.0|0.0|STS-2/g=1500|2516580000.0|0.02|M/S|100.0|2015-06-01T00:00:00|
GR|BRG||HHZ|50.8733|13.9436|296.0|0.0|0.0|-90.0|STS2|598802400.0|1.0|m/s|100.0|1993-02-01T00:00:00|2015-06-01T00:00:00
GR|BRG||HHZ|50.8733|13.9436|296.0|0.0|0.0|-90.0|STS-2/g=1500|2516580000.0|0.02|M/S|100.0|2015-06-01T00:00:00|
GR|BRG||LHE|50.8733|13.9436|296.0|0.0|90.0|0.0|STS2|598802400.0|1.0|m/s|1.0|1993-02-01T00:00:00|2015-06-01T00:00:00
GR|BRG||LHE|50.8733|13.9436|296.0|0.0|90.0|0.0|STS-2/g=1500|2516580000.0|0.02|M/S|1.0|2015-06-01T00:00:00|
GR|BRG||LHN|50.8733|13.9436|296.0|0.0|0.0|0.0|STS2|598802400.0|1.0|m/s|1.0|1993-02-01T00:00:00|2015-06-01T00:00:00
GR|BRG||LHN|50.8733|13.9436|296.0|0.0|0.0|0.0|STS-2/g=1500|2516580000.0|0.02|M/S|1.0|2015-06-01T00:00:00|
GR|BRG||LHZ|50.8733|13.9436|296.0|0.0|0.0|-90.0|STS2|598802400.0|1.0|m/s|1.0|1993-02-01T00:00:00|2015-06-01T00:00:00
GR|BRG||LHZ|50.8733|13.9436|296.0|0.0|0.0|-90.0|STS-2/g=1500|2516580000.0|0.02|M/S|1.0|2015-06-01T00:00:00|
GR|BRG||VHE|50.8733|13.9436|296.0|0.0|90.0|0.0|STS-2/g=1500|2516580000.0|0.02|M/S|0.1|2015-06-01T00:00:00|
GR|BRG||VHN|50.8733|13.9436|296.0|0.0|0.0|0.0|STS-2/g=1500|2516580000.0|0.02|M/S|0.1|2015-06-01T00:00:00|
GR|BRG||VHZ|50.8733|13.9436|296.0|0.0|0.0|-90.0|STS-2/g=1500|2516580000.0|0.02|M/S|0.1|2015-06-01T00:00:00|
GR|BRNL||BHE|52.4278|13.358|42.0|0.0|90.0|0.0|STS2|598802400.0|1.0|m/s|20.0|1991-07-01T00:00:00|2000-01-17T00:00:00
GR|BRNL||BHN|52.4278|13.358|42.0|0.0|0.0|0.0|STS2|598802400.0|1.0|m/s|20.0|1991-07-01T00:00:00|2000-01-17T00:00:00
GR|BRNL||BHZ|52.4278|13.358|42.0|0.0|0.0|-90.0|STS2|598802400.0|1.0|m/s|20.0|1991-07-01T00:00:00|2000-01-17T00:00:00
GR|BRNL||LHE|52.4278|13.358|42.0|0.0|90.0|0.0|STS2|598802400.0|1.0|m/s|1.0|1991-07-01T00:00:00|2000-01-17T00:00:00
GR|BRNL||LHN|52.4278|13.358|42.0|0.0|0.0|0.0|STS2|598802400.0|1.0|m/s|1.0|1991-07-01T00:00:00|2000-01-17T00:00:00
GR|BRNL||LHZ|52.4278|13.358|42.0|0.0|0.0|-90.0|STS2|598802400.0|1.0|m/s|1.0|1991-07-01T00:00:00|2000-01-17T00:00:00
GR|BSEG||BHE|53.93595|10.3164|40.0|0.0|90.0|0.0|STS2|598802400.0|1.0|m/s|20.0|1996-01-01T00:00:00|2008-09-10T00:00:00
GR|BSEG||BHE|53.93595|10.3164|40.0|0.0|90.0|0.0|STS2|944019640.0|1.0|m/s|20.0|2008-09-10T00:00:00|
GR|BSEG||BHN|53.93595|10.3164|40.0|0.0|0.0|0.0|STS2|598802400.0|1.0|m/s|20.0|1996-01-01T00:00:00|2008-09-10T00:00:00
GR|BSEG||BHN|53.93595|10.3164|40.0|0.0|0.0|0.0|STS2|944019640.0|1.0|m/s|20.0|2008-09-10T00:00:00|
GR|BSEG||BHZ|53.93595|10.3164|40.0|0.0|0.0|-90.0|STS2|598802400.0|1.0|m/s|20.0|1996-01-01T00:00:00|2008-09-10T00:00:00
GR|BSEG||BHZ|53.93595|10.3164|40.0|0.0|0.0|-90.0|STS2|944019640.0|1.0|m/s|20.0|2008-09-10T00:00:00|
GR|BSEG||HHE|53.93595|10.3164|40.0|0.0|90.0|0.0|STS2|598802400.0|1.0|m/s|100.0|1996-01-01T00:00:00|2008-09-10T00:00:00
GR|BSEG||HHE|53.93595|10.3164|40.0|0.0|90.0|0.0|STS2|944019640.0|1.0|m/s|100.0|2008-09-10T00:00:00|
GR|BSEG||HHN|53.93595|10.3164|40.0|0.0|0.0|0.0|STS2|598802400.0|1.0|m/s|100.0|1996-01-01T00:00:00|2008-09-10T00:00:00
GR|BSEG||HHN|53.93595|10.3164|40.0|0.0|0.0|0.0|STS2|944019640.0|1.0|m/s|100.0|2008-09-10T00:00:00|
GR|BSEG||HHZ|53.93595|10.3164|40.0|0.0|0.0|-90.0|STS2|598802400.0|1.0|m/s|100.0|1996-01-01T00:00:00|2008-09-10T00:00:00
GR|BSEG||HHZ|53.93595|10.3164|40.0|0.0|0.0|-90.0|STS2|944019640.0|1.0|m/s|100.0|2008-09-10T00:00:00|
GR|BSEG||LHE|53.93595|10.3164|40.0|0.0|90.0|0.0|STS2|598802400.0|1.0|m/s|1.0|1996-01-01T00:00:00|2008-09-10T00:00:00
GR|BSEG||LHE|53.93595|10.3164|40.0|0.0|90.0|0.0|STS2|944019640.0|1.0|m/s|1.0|2008-09-10T00:00:00|
GR|BSEG||LHN|53.93595|10.3164|40.0|0.0|0.0|0.0|STS2|598802400.0|1.0|m/s|1.0|1996-01-01T00:00:00|2008-09-10T00:00:00
GR|BSEG||LHN|53.93595|10.3164|40.0|0.0|0.0|0.0|STS2|944019640.0|1.0|m/s|1.0|2008-09-10T00:00:00|
GR|BSEG||LHZ|53.93595|10.3164|40.0|0.0|0.0|-90.0|STS2|598802400.0|1.0|m/s|1.0|1996-01-01T00:00:00|2008-09-10T00:00:00
GR|BSEG||LHZ|53.93595|10.3164|40.0|0.0|0.0|-90.0|STS2|944019640.0|1.0|m/s|1.0|2008-09-10T00:00:00|
GR|BUG||BHE|51.4412|7.2707|65.0|0.0|90.0|0.0|STS2|598802400.0|1.0|m/s|20.0|1991-09-01T00:00:00|
GR|BUG||BHN|51.4412|7.2707|65.0|0.0|0.0|0.0|STS2|598802400.0|1.0|m/s|20.0|1991-09-01T00:00:00|
GR|BUG||BHZ|51.4412|7.2707|65.0|0.0|0.0|-90.0|STS2|598802400.0|1.0|m/s|20.0|1991-09-01T00:00:00|
GR|BUG||HHE|51.4412|7.2707|65.0|0.0|90.0|0.0|STS2|598802400.0|1.0|m/s|100.0|1991-09-01T00:00:00|
GR|BUG||HHN|51.4412|7.2707|65.0|0.0|0.0|0.0|STS2|598802400.0|1.0|m/s|100.0|1991-09-01T00:00:00|
GR|BUG||HHZ|51.4412|7.2707|65.0|0.0|0.0|-90.0|STS2|598802400.0|1.0|m/s|100.0|1991-09-01T00:00:00|
GR|BUG||LHE|51.4412|7.2707|65.0|0.0|90.0|0.0|STS2|598802400.0|1.0|m/s|1.0|1991-09-01T00:00:00|
GR|BUG||LHN|51.4412|7.2707|65.0|0.0|0.0|0.0|STS2|598802400.0|1.0|m/s|1.0|1991-09-01T00:00:00|
GR|BUG||LHZ|51.4412|7.2707|65.0|0.0|0.0|-90.0|STS2|598802400.0|1.0|m/s|1.0|1991-09-01T00:00:00|
GR|CLL||BHE|51.30803|13.00238|238.0|0.0|90.0|0.0|STS2|598802400.0|1.0|m/s|20.0|1993-04-01T00:00:00|2007-02-07T00:00:00
GR|CLL||BHE|51.30803|13.00238|238.0|0.0|90.0|0.0|STS2|944019640.0|1.0|m/s|20.0|2007-02-07T00:00:00|
GR|CLL||BHN|51.30803|13.00238|238.0|0.0|0.0|0.0|STS2|598802400.0|1.0|m/s|20.0|1993-04-01T00:00:00|2007-02-07T00:00:00
GR|CLL||BHN|51.30803|13.00238|238.0|0.0|0.0|0.0|STS2|944019640.0|1.0|m/s|20.0|2007-02-07T00:00:00|
GR|CLL||BHZ|51.30803|13.00238|238.0|0.0|0.0|-90.0|STS2|598802400.0|1.0|m/s|20.0|1993-04-01T00:00:00|2007-02-07T00:00:00
GR|CLL||BHZ|51.30803|13.00238|238.0|0.0|0.0|-90.0|STS2|944019640.0|1.0|m/s|20.0|2007-02-07T00:00:00|
GR|CLL||HHE|51.30803|13.00238|238.0|0.0|90.0|0.0|STS2|598802400.0|1.0|m/s|100.0|1993-04-01T00:00:00|2007-02-07T00:00:00
GR|CLL||HHE|51.30803|13.00238|238.0|0.0|90.0|0.0|STS2|944019640.0|1.0|m/s|100.0|2007-02-07T00:00:00|
GR|CLL||HHN|51.30803|13.00238|238.0|0.0|0.0|0.0|STS2|598802400.0|1.0|m/s|100.0|1993-04-01T00:00:00|2007-02-07T00:00:00
GR|CLL||HHN|51.30803|13.00238|238.0|0.0|0.0|0.0|STS2|944019640.0|1.0|m/s|100.0|2007-02-07T00:00:00|
GR|CLL||HHZ|51.30803|13.00238|238.0|0.0|0.0|-90.0|STS2|598802400.0|1.0|m/s|100.0|1993-04-01T00:00:00|2007-02-07T00:00:00
GR|CLL||HHZ|51.30803|13.00238|238.0|0.0|0.0|-90.0|STS2|944019640.0|1.0|m/s|100.0|2007-02-07T00:00:00|
GR|CLL||LHE|51.30803|13.00238|238.0|0.0|90.0|0.0|STS2|598802400.0|1.0|m/s|1.0|1993-04-01T00:00:00|2007-02-07T00:00:00
GR|CLL||LHE|51.30803|13.00238|238.0|0.0|90.0|0.0|STS2|944019640.0|1.0|m/s|1.0|2007-02-07T00:00:00|
GR|CLL||LHN|51.30803|13.00238|238.0|0.0|0.0|0.0|STS2|598802400.0|1.0|m/s|1.0|1993-04-01T00:00:00|2007-02-07T00:00:00
GR|CLL||LHN|51.30803|13.00238|238.0|0.0|0.0|0.0|STS2|944019640.0|1.0|m/s|1.0|2007-02-07T00:00:00|
GR|CLL||LHZ|51.30803|13.00238|238.0|0.0|0.0|-90.0|STS2|598802400.0|1.0|m/s|1.0|1993-04-01T00:00:00|2007-02-07T00:00:00
GR|CLL||LHZ|51.30803|13.00238|238.0|0.0|0.0|-90.0|STS2|944019640.0|1.0|m/s|1.0|2007-02-07T00:00:00|
GR|CLNZ||BHE|52.94234|10.953575|32.0|0.0|90.0|0.0|STS2|944019640.0|1.0|m/s|20.0|2011-07-01T00:00:00|2018-12-20T00:00:00
GR|CLNZ||BHN|52.94234|10.953575|32.0|0.0|0.0|0.0|STS2|944019640.0|1.0|m/s|20.0|2011-07-01T00:00:00|2018-12-20T00:00:00
GR|CLNZ||BHZ|52.94234|10.953575|32.0|0.0|0.0|-90.0|STS2|944019640.0|1.0|m/s|20.0|2011-07-01T00:00:00|2018-12-20T00:00:00
GR|CLNZ||HHE|52.94234|10.953575|32.0|0.0|90.0|0.0|STS2|944019640.0|1.0|m/s|100.0|2011-07-01T00:00:00|2018-12-20T00:00:00
GR|CLNZ||HHN|52.94234|10.953575|32.0|0.0|0.0|0.0|STS2|944019640.0|1.0|m/s|100.0|2011-07-01T00:00:00|2018-12-20T00:00:00
GR|CLNZ||HHZ|52.94234|10.953575|32.0|0.0|0.0|-90.0|STS2|944019640.0|1.0|m/s|100.0|2011-07-01T00:00:00|2018-12-20T00:00:00
GR|CLNZ||LHE|52.94234|10.953575|32.0|0.0|90.0|0.0|STS2|944019640.0|1.0|m/s|1.0|2011-07-01T00:00:00|2018-12-20T00:00:00
GR|CLNZ||LHN|52.94234|10.953575|32.0|0.0|0.0|0.0|STS2|944019640.0|1.0|m/s|1.0|2011-07-01T00:00:00|2018-12-20T00:00:00
GR|CLNZ||LHZ|52.94234|10.953575|32.0|0.0|0.0|-90.0|STS2|944019640.0|1.0|m/s|1.0|2011-07-01T00:00:00|2018-12-20T00:00:00
GR|CLZ||BHE|51.8429|10.3741|680.0|0.0|90.0|0.0|STS2|598802400.0|1.0|m/s|20.0|1991-02-01T00:00:00|2009-08-27T00:00:00
GR|CLZ||BHE|51.8429|10.3741|680.0|0.0|90.0|0.0|STS2|944019640.0|1.0|m/s|20.0|2009-08-27T00:00:00|
GR|CLZ||BHN|51.8429|10.3741|680.0|0.0|0.0|0.0|STS2|598802400.0|1.0|m/s|20.0|1991-02-01T00:00:00|2009-08-27T00:00:00
GR|CLZ||BHN|51.8429|10.3741|680.0|0.0|0.0|0.0|STS2|944019640.0|1.0|m/s|20.0|2009-08-27T00:00:00|
GR|CLZ||BHZ|51.8429|10.3741|680.0|0.0|0.0|-90.0|STS2|598802400.0|1.0|m/s|20.0|1991-02-01T00:00:00|2009-08-27T00:00:00
GR|CLZ||BHZ|51.8429|10.3741|680.0|0.0|0.0|-90.0|STS2|944019640.0|1.0|m/s|20.0|2009-08-27T00:00:00|
GR|CLZ||HHE|51.8429|10.3741|680.0|0.0|90.0|0.0|STS2|598802400.0|1.0|m/s|100.0|1991-02-01T00:00:00|2009-08-27T00:00:00
GR|CLZ||HHE|51.8429|10.3741|680.0|0.0|90.0|0.0|STS2|944019640.0|1.0|m/s|100.0|2009-08-27T00:00:00|
GR|CLZ||HHN|51.8429|10.3741|680.0|0.0|0.0|0.0|STS2|598802400.0|1.0|m/s|100.0|1991-02-01T00:00:00|2009-08-27T00:00:00
GR|CLZ||HHN|51.8429|10.3741|680.0|0.0|0.0|0.0|STS2|944019640.0|1.0|m/s|100.0|2009-08-27T00:00:00|
GR|CLZ||HHZ|51.8429|10.3741|680.0|0.0|0.0|-90.0|STS2|598802400.0|1.0|m/s|100.0|1991-02-01T00:00:00|2009-08-27T00:00:00
GR|CLZ||HHZ|51.8429|10.3741|680.0|0.0|0.0|-90.0|STS2|944019640.0|1.0|m/s|100.0|2009-08-27T00:00:00|
GR|CLZ||LHE|51.8429|10.3741|680.0|0.0|90.0|0.0|STS2|598802400.0|1.0|m/s|1.0|1991-02-01T00:00:00|2009-08-27T00:00:00
GR|CLZ||LHE|51.8429|10.3741|680.0|0.0|90.0|0.0|STS2|944019640.0|1.0|m/s|1.0|2009-08-27T00:00:00|
GR|CLZ||LHN|51.8429|10.3741|680.0|0.0|0.0|0.0|STS2|598802400.0|1.0|m/s|1.0|1991-02-01T00:00:00|2009-08-27T00:00:00
GR|CLZ||LHN|51.8429|10.3741|680.0|0.0|0.0|0.0|STS2|944019640.0|1.0|m/s|1.0|2009-08-27T00:00:00|
GR|CLZ||LHZ|51.8429|10.3741|680.0|0.0|0.0|-90.0|STS2|598802400.0|1.0|m/s|1.0|1991-02-01T00:00:00|2009-08-27T00:00:00
GR|CLZ||LHZ|51.8429|10.3741|680.0|0.0|0.0|-90.0|STS2|944019640.0|1.0|m/s|1.0|2009-08-27T00:00:00|
GR|DEEL||EHE|52.95723|9.3143|0.0|0.0|90.0|0.0|LE-3D/1/g=400|251730640.0|5.0|M/S|200.0|2013-08-27T00:00:00|
GR|DEEL||EHN|52.95723|9.3143|0.0|0.0|0.0|0.0|LE-3D/1/g=400|251730640.0|5.0|M/S|200.0|2013-08-27T00:00:00|
GR|DEEL||EHZ|52.95723|9.3143|0.0|0.0|0.0|-90.0|LE-3D/1/g=400|251730640.0|5.0|M/S|200.0|2013-08-27T00:00:00|
GR|DREG||BHE|50.663|6.233|390.0|0.0|90.0|0.0|STS2|944019640.0|1.0|m/s|20.0|2008-04-29T00:00:00|2009-09-30T00:00:00
GR|DREG||BHN|50.663|6.233|390.0|0.0|0.0|0.0|STS2|944019640.0|1.0|m/s|20.0|2008-04-29T00:00:00|2009-09-30T00:00:00
GR|DREG||BHZ|50.663|6.233|390.0|0.0|0.0|-90.0|STS2|944019640.0|1.0|m/s|20.0|2008-04-29T00:00:00|2009-09-30T00:00:00
GR|DREG||HHE|50.663|6.233|390.0|0.0|90.0|0.0|STS2|944019640.0|1.0|m/s|100.0|2008-04-29T00:00:00|2009-09-30T00:00:00
GR|DREG||HHN|50.663|6.233|390.0|0.0|0.0|0.0|STS2|944019640.0|1.0|m/s|100.0|2008-04-29T00:00:00|2009-09-30T00:00:00
GR|DREG||HHZ|50.663|6.233|390.0|0.0|0.0|-90.0|STS2|944019640.0|1.0|m/s|100.0|2008-04-29T00:00:00|2009-09-30T00:00:00
GR|DREG||LHE|50.663|6.233|390.0|0.0|90.0|0.0|STS2|944019640.0|1.0|m/s|1.0|2008-04-29T00:00:00|2009-09-30T00:00:00
GR|DREG||LHN|50.663|6.233|390.0|0.0|0.0|0.0|STS2|944019640.0|1.0|m/s|1.0|2008-04-29T00:00:00|2009-09-30T00:00:00
GR|DREG||LHZ|50.663|6.233|390.0|0.0|0.0|-90.0|STS2|944019640.0|1.0|m/s|1.0|2008-04-29T00:00:00|2009-09-30T00:00:00
GR|FAHL||EHE|52.90823|8.15365|36.0|0.0|90.0|0.0|LE-3D/5/g=400|251730640.0|5.0|M/S|200.0|2014-07-17T00:00:00|
GR|FAHL||EHN|52.90823|8.15365|36.0|0.0|0.0|0.0|LE-3D/5/g=400|251730640.0|5.0|M/S|200.0|2014-07-17T00:00:00|
GR|FAHL||EHZ|52.90823|8.15365|36.0|0.0|0.0|-90.0|LE-3D/5/g=400|251730640.0|5.0|M/S|200.0|2014-07-17T00:00:00|
GR|FAHL||SHE|52.90823|8.15365|36.0|0.0|90.0|0.0|LE-3D/5/g=400|251730640.0|5.0|M/S|20.0|2014-07-17T00:00:00|
GR|FAHL||SHN|52.90823|8.15365|36.0|0.0|0.0|0.0|LE-3D/5/g=400|251730640.0|5.0|M/S|20.0|2014-07-17T00:00:00|
GR|FAHL||SHZ|52.90823|8.15365|36.0|0.0|0.0|-90.0|LE-3D/5/g=400|251730640.0|5.0|M/S|20.0|2014-07-17T00:00:00|
GR|FBRG||BHE|52.90554|10.198|71.0|0.0|90.0|0.0|STS-2/g=1500|629145000.0|0.02|M/S|20.0|2017-09-13T00:00:00|
GR|FBRG||BHN|52.90554|10.198|71.0|0.0|0.0|0.0|STS-2/g=1500|629145000.0|0.02|M/S|20.0|2017-09-13T00:00:00|
GR|FBRG||BHZ|52.90554|10.198|71.0|0.0|0.0|-90.0|STS-2/g=1500|629145000.0|0.02|M/S|20.0|2017-09-13T00:00:00|
GR|FBRG||HHE|52.90554|10.198|71.0|0.0|90.0|0.0|STS-2/g=1500|629145000.0|0.02|M/S|100.0|2017-09-13T00:00:00|
GR|FBRG||HHN|52.90554|10.198|71.0|0.0|0.0|0.0|STS-2/g=1500|629145000.0|0.02|M/S|100.0|2017-09-13T00:00:00|
GR|FBRG||HHZ|52.90554|10.198|71.0|0.0|0.0|-90.0|STS-2/g=1500|629145000.0|0.02|M/S|100.0|2017-09-13T00:00:00|
GR|FBRG||LHE|52.90554|10.198|71.0|0.0|90.0|0.0|STS-2/g=1500|629145000.0|0.02|M/S|1.0|2017-09-13T00:00:00|
GR|FBRG||LHN|52.90554|10.198|71.0|0.0|0.0|0.0|STS-2/g=1500|629145000.0|0.02|M/S|1.0|2017-09-13T00:00:00|
GR|FBRG||LHZ|52.90554|10.198|71.0|0.0|0.0|-90.0|STS-2/g=1500|629145000.0|0.02|M/S|1.0|2017-09-13T00:00:00|
GR|FBRG||VHE|52.90554|10.198|71.0|0.0|90.0|0.0|STS-2/g=1500|629145000.0|0.02|M/S|0.1|2017-09-13T00:00:00|
